 -0.173100E+07   65.0000       471.574      0.284821E-01  0.283587E-01   84.6644       23.6438    
 -0.173000E+07   65.0000       473.837      0.281118E-01  0.276081E-01   100.862       23.7066    
 -0.172900E+07   65.0000       477.660      0.277221E-01  0.246892E-01   117.052       23.7592    
 -0.172800E+07   65.0000       482.702      0.273128E-01  0.198976E-01   133.239       23.8000    
 -0.172700E+07   65.0000       488.609      0.268835E-01  0.136735E-01   149.428       23.8282    
 -0.172600E+07   65.0000       495.025      0.264338E-01  0.656267E-02   165.625       23.8428    
 -0.172500E+07   65.0000       501.589      0.259635E-01 -0.831575E-03   181.835       23.8434    
 -0.172400E+07   65.0000       507.916      0.254725E-01 -0.789887E-02   198.065       23.8300    
 -0.172300E+07   65.0000       513.583      0.249605E-01 -0.140727E-01   214.319       23.8027    
 -0.172200E+07   65.0000       518.128      0.244275E-01 -0.188767E-01   230.603       23.7623    
 -0.172100E+07   65.0000       521.082      0.238736E-01 -0.219629E-01   246.921       23.7097    
 -0.172000E+07   65.0000       522.035      0.232987E-01 -0.231386E-01   263.278       23.6463    
 -0.171900E+07   65.0000       520.737      0.227032E-01 -0.223801E-01   279.677       23.5738    
 -0.171800E+07   65.0000       517.189      0.220871E-01 -0.198313E-01   296.121       23.4941    
 -0.171700E+07   65.0000       511.687      0.214507E-01 -0.157873E-01   312.610       23.4095    
 -0.171600E+07   65.0000       504.796      0.207946E-01 -0.106647E-01   329.145       23.3225    
 -0.171500E+07   65.0000       497.247      0.201190E-01 -0.496089E-02   345.725       23.2355    
 -0.171400E+07   65.0000       489.799      0.194246E-01  0.795012E-03   2.34567       23.1511    
 -0.171300E+07   65.0000       483.119      0.187119E-01  0.609282E-02   19.0026       23.0718    
 -0.171200E+07   65.0000       477.695      0.179817E-01  0.104903E-01   35.6891       23.0001    
 -0.171100E+07   65.0000       473.817      0.172347E-01  0.136542E-01   52.3965       22.9381    
 -0.171000E+07   65.0000       471.583      0.164717E-01  0.153894E-01   69.1143       22.8877    
 -0.170900E+07   65.0000       470.939      0.156938E-01  0.156522E-01   85.8300       22.8504    
 -0.170800E+07   65.0000       471.722      0.149018E-01  0.145470E-01   102.529       22.8274    
 -0.170700E+07   65.0000       473.697      0.140971E-01  0.123062E-01   119.195       22.8193    
 -0.170600E+07   65.0000       476.583      0.132806E-01  0.925735E-02   135.809       22.8263    
 -0.170500E+07   65.0000       480.081      0.124539E-01  0.577983E-02   152.348       22.8481    
 -0.170400E+07   65.0000       483.885      0.116183E-01  0.225911E-02   168.788       22.8839    
 -0.170300E+07   65.0000       487.696      0.107754E-01 -0.957288E-03   185.097       22.9325    
 -0.170200E+07   65.0000       491.248      0.992718E-02 -0.359600E-02   201.238       22.9924    
 -0.170100E+07   65.0000       494.324      0.907557E-02 -0.548226E-02   217.162       23.0616    
 -0.170000E+07   65.0000       496.784      0.822308E-02 -0.655032E-02   232.804       23.1380    
 -0.169900E+07   65.0000       498.579      0.737277E-02 -0.683955E-02   248.075       23.2192    
 -0.169800E+07   65.0000       499.758      0.652857E-02 -0.647771E-02   262.843       23.3029    
 -0.169700E+07   65.0000       500.446      0.569596E-02 -0.565461E-02   276.908       23.3865    
 -0.169600E+07   65.0000       500.820      0.488307E-02 -0.459007E-02   289.949       23.4677    
